id,identity,kind,location,managedBy,name,plan,properties,resourceGroup,sku/capacity,sku/family,sku/model,sku/name,sku/size,sku/tier,tags/costcentre,tags/environment,tags/live,type,sku,tags,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Compute/virtualMachines/HoylakeADF,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/EODStoreListSITApp,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourcegroups/Hoylake/providers/microsoft.insights/components/Dev-JSPartnerAPI,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourcegroups/Hoylake/providers/microsoft.insights/components/Dev-JSPartnerAPIForVersioning,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/FlatternXmlTotables-SITD2,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/FlatternXmlToTables-DevD2-App,plan/name,plan/product,plan/promotionCode,plan/publisher
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/Demo1-ip,,,westeurope,,Demo1-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/Demo2-ip,,,westeurope,,Demo2-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/DemoAS1-ip,,,westeurope,,DemoAS1-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/DemoAS2-ip,,,westeurope,,DemoAS2-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/HgCheckVM1-ip,,,westeurope,,HgCheckVM1-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/HgCheckVM-ip,,,westeurope,,HgCheckVM-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/HoylakeADF-ip,,,westeurope,,HoylakeADF-ip,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/hoylakevm-ip,,,westeurope,,hoylakevm-ip,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/HoyLakeVmDev-ip,,,westeurope,,HoyLakeVmDev-ip,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/hoylakevmip351,,,westeurope,,hoylakevmip351,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/hoylakevmip713,,,westeurope,,hoylakevmip713,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/JSDEVVMBackup-pip-239ec65be9e4429288e12075d823f74c,,,westeurope,,JSDEVVMBackup-pip-239ec65be9e4429288e12075d823f74c,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/jshoylakedev1-ip,,,westeurope,,jshoylakedev1-ip,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/jshoylakedev2-ip,,,westeurope,,jshoylakedev2-ip,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/jshoylakedevVM1-ip,,,westeurope,,jshoylakedevVM1-ip,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/jshoylakedevVM2-ip,,,westeurope,,jshoylakedevVM2-ip,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/jshoylakedevVM3-ip,,,westeurope,,jshoylakedevVM3-ip,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/JSWholeSaleHgVM-ip,,,westeurope,,JSWholeSaleHgVM-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/TestVM-ip,,,westeurope,,TestVM-ip,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/WholesalehgVM2-ip,,,westeurope,,WholesalehgVM2-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/virtualNetworks/Hoylake-vnet,,,westeurope,,Hoylake-vnet,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/virtualNetworks,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.OperationalInsights/workspaces/HoylakeOMS,,,westeurope,,HoylakeOMS,,,Hoylake,,,,,,,,,,Microsoft.OperationalInsights/workspaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.RecoveryServices/vaults/JSHoylakeBackUp,,,westeurope,,JSHoylakeBackUp,,,Hoylake,,,,RS0,,Standard,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.RecoveryServices/vaults,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Relay/namespaces/jshoylakeSBqueue,,Relay,westeurope,,jshoylakeSBqueue,,,Hoylake,1,,,Standard,,Standard,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Relay/namespaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Scheduler/jobcollections/JsHolakeWholeSchedular,,,westeurope,,JsHolakeWholeSchedular,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Scheduler/jobcollections,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.ServiceBus/namespaces/HoylakeTestServiceBus,,Messaging,westeurope,,HoylakeTestServiceBus,,,Hoylake,1,,,Standard,,Standard,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.ServiceBus/namespaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.ServiceBus/namespaces/jshoylakedev,,Messaging,westeurope,,jshoylakedev,,,Hoylake,1,,,Basic,,Basic,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.ServiceBus/namespaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jsadfpoctest,,v12.0,westeurope,,jsadfpoctest,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev,,v12.0,westeurope,,jshoylakedev,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/BI_Reporting_Dev,,"v12.0,user",westeurope,,jshoylakedev/BI_Reporting_Dev,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JSHoylakeDev,,"v12.0,user",westeurope,,jshoylakedev/JSHoylakeDev,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JSHoylakeDev_2018-03-01T11-45Z,,"v12.0,user",westeurope,,jshoylakedev/JSHoylakeDev_2018-03-01T11-45Z,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JSHoylakeDev_UserTestBackup,,"v12.0,user",westeurope,,jshoylakedev/JSHoylakeDev_UserTestBackup,,,Hoylake,,,,,,,,,,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JSHoylakeDevD2,,"v12.0,user",westeurope,,jshoylakedev/JSHoylakeDevD2,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JSHoylakeProdCopy,,"v12.0,user",westeurope,,jshoylakedev/JSHoylakeProdCopy,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JSHoylakeProdCopy_19Dec,,"v12.0,user",westeurope,,jshoylakedev/JSHoylakeProdCopy_19Dec,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JSHoylakeProdCopy_D3,,"v12.0,user",westeurope,,jshoylakedev/JSHoylakeProdCopy_D3,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JShoylakeWholesale_19Mar,,"v12.0,user",westeurope,,jshoylakedev/JShoylakeWholesale_19Mar,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JShoylakeWholesale_Copy,,"v12.0,user",westeurope,,jshoylakedev/JShoylakeWholesale_Copy,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JShoylakeWholesale_Dev_R3,,"v12.0,user",westeurope,,jshoylakedev/JShoylakeWholesale_Dev_R3,,,Hoylake,50,,,Standard,,Standard,,,,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JSWholesale,,"v12.0,user",westeurope,,jshoylakedev/JSWholesale,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/JSWholesaleLogs,,"v12.0,user",westeurope,,jshoylakedev/JSWholesaleLogs,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/LogEvents,,"v12.0,user",westeurope,,jshoylakedev/LogEvents,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/PlanIt,,"v12.0,user",westeurope,,jshoylakedev/PlanIt,,,Hoylake,,,,,,,,,,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylakedev/databases/TestDB1,,"v12.0,user",westeurope,,jshoylakedev/TestDB1,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylaketest,,v12.0,westeurope,,jshoylaketest,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylaketest/databases/JSHoylakeProdCopy_BIReport,,"v12.0,user",westeurope,,jshoylaketest/JSHoylakeProdCopy_BIReport,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylaketest/databases/JSHoylakeProdCopySIT_19Dec,,"v12.0,user",westeurope,,jshoylaketest/JSHoylakeProdCopySIT_19Dec,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylaketest/databases/JSHoylakeTest,,"v12.0,user",westeurope,,jshoylaketest/JSHoylakeTest,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylaketest/databases/JSHoylakeTestD2,,"v12.0,user",westeurope,,jshoylaketest/JSHoylakeTestD2,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylaketest/databases/JShoylakeWholesale,,"v12.0,user",westeurope,,jshoylaketest/JShoylakeWholesale,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylaketest/databases/JSHoylakeWholeSaleBackUp,,"v12.0,user",westeurope,,jshoylaketest/JSHoylakeWholeSaleBackUp,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylaketest/databases/JShoylakeWholesaleTest,,"v12.0,user",westeurope,,jshoylaketest/JShoylakeWholesaleTest,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Sql/servers/jshoylaketest/databases/JSWholesaleLogs,,"v12.0,user",westeurope,,jshoylaketest/JSWholesaleLogs,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Sql/servers/databases,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Storage/storageAccounts/hoylakediag696,,Storage,westeurope,,hoylakediag696,,,Hoylake,,,,Standard_LRS,,Standard,,,,Microsoft.Storage/storageAccounts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Storage/storageAccounts/hoylakediag738,,Storage,westeurope,,hoylakediag738,,,Hoylake,,,,Standard_LRS,,Standard,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Storage/storageAccounts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Storage/storageAccounts/hoylakediag754,,Storage,westeurope,,hoylakediag754,,,Hoylake,,,,Standard_LRS,,Standard,,,,Microsoft.Storage/storageAccounts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Storage/storageAccounts/jshoylake,,Storage,westeurope,,jshoylake,,,Hoylake,,,,Standard_GRS,,Standard,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Storage/storageAccounts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Storage/storageAccounts/jshoylakestorage,,Storage,westeurope,,jshoylakestorage,,,Hoylake,,,,Premium_LRS,,Premium,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Storage/storageAccounts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Storage/storageAccounts/jshoylaketest,,Storage,westeurope,,jshoylaketest,,,Hoylake,,,,Standard_GRS,,Standard,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Storage/storageAccounts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Storage/storageAccounts/jsstorageblobforpartners,,BlobStorage,westeurope,,jsstorageblobforpartners,,,Hoylake,,,,Standard_GRS,,Standard,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Storage/storageAccounts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/certificates/JSTestCerti-Hoylake-WestEuropewebspace,,,westeurope,,JSTestCerti-Hoylake-WestEuropewebspace,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/certificates,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/connections/gmail,,,westeurope,,gmail,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/connections,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/connections/office365,,,westeurope,,office365,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/connections,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/connections/office365-1,,,westeurope,,office365-1,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/connections,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/connections/office365-2,,,westeurope,,office365-2,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/connections,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/connections/office365-3,,,westeurope,,office365-3,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/connections,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/connections/office365-4,,,westeurope,,office365-4,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/connections,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/connections/rss,,,westeurope,,rss,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/connections,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/connections/smtp,,,westeurope,,smtp,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/connections,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/connections/twitter,,,westeurope,,twitter,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/connections,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/serverFarms/HoylakeAppServicePlan,,app,westeurope,,HoylakeAppServicePlan,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/serverFarms,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/sites/Dev-JSPartnerInboundAPI,,api,westeurope,,Dev-JSPartnerInboundAPI,,,Hoylake,,,,,,,,,,Microsoft.Web/sites,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/sites/Dev-JSPartnerOperationsAPI,,api,westeurope,,Dev-JSPartnerOperationsAPI,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/sites,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/sites/Dev-JSPartnerWebjob,,app,westeurope,,Dev-JSPartnerWebjob,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/sites,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/sites/jsdemoportal,,app,westeurope,,jsdemoportal,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/sites,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/sites/JSPortal-Test,,app,westeurope,,JSPortal-Test,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/sites,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Web/sites/Test-JSPartnerInboundAPI,,api,westeurope,,Test-JSPartnerInboundAPI,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Web/sites,,,,,,,,,,,,
